round,file,fitness,instructions
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_60.S,0.85,27
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_61.S,0.85,53
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_62.S,0.35,18
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_64.S,0.85,28
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_65.S,0.95,99
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_67.S,0.55,51
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_68.S,0.95,53
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_69.S,0.0,4
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_7.S,0.91,111
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_70.S,0.9,98
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_74.S,0.7,66
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_75.S,0.2,5
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_76.S,0.85,39
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_77.S,0.9,61
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_8.S,0.35,20
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_80.S,0.35,22
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_81.S,0.9,35
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_82.S,0.95,75
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_83.S,0.85,33
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_84.S,0.92,208
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_85.S,0.91,149
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_86.S,0.85,47
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_89.S,0.92,207
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_9.S,0.91,129
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_92.S,0.9,45
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_93.S,0.35,19
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_94.S,0.85,15
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.2,24
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_96.S,0.85,41
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_97.S,0.95,59
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_98.S,0.85,34
286,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_99.S,0.85,20
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_0.S,0.0,2
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_10.S,0.91,130
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_11.S,0.35,14
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_12.S,0.2,17
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_13.S,0.91,162
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_14.S,0.5,80
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_15.S,0.0,25
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_16.S,0.85,28
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_17.S,0.85,24
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_19.S,0.95,75
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_2.S,0.9,47
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_21.S,0.86,122
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_22.S,0.9,36
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_24.S,0.35,13
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_25.S,0.9,77
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_26.S,0.86,131
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_27.S,0.91,176
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_28.S,0.85,36
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_3.S,0.86,170
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_30.S,0.5,39
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_31.S,0.85,62
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_33.S,0.92,200
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_34.S,0.85,22
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_36.S,0.9,42
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_37.S,0.7,36
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_39.S,0.9,53
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_4.S,0.85,49
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_42.S,0.85,41
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_43.S,0.9,67
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_46.S,0.91,157
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_47.S,0.85,46
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_48.S,0.95,28
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_49.S,0.9,20
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_5.S,0.85,21
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_50.S,0.85,17
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_52.S,0.9,75
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_53.S,0.9,36
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_54.S,0.9,48
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_55.S,0.5,82
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_56.S,0.9,27
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_58.S,0.2,18
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_59.S,0.86,112
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_60.S,0.85,27
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_61.S,0.85,53
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_62.S,0.35,18
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_64.S,0.85,28
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_65.S,0.95,99
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_67.S,0.55,51
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_68.S,0.95,53
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_69.S,0.0,4
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_7.S,0.91,111
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_70.S,0.9,98
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_74.S,0.7,66
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_75.S,0.2,5
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_76.S,0.85,39
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_77.S,0.9,61
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_8.S,0.0,32
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_80.S,0.35,22
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_81.S,0.9,35
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_82.S,0.95,75
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_83.S,0.85,33
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_84.S,0.92,208
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_85.S,0.91,149
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_86.S,0.85,47
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_89.S,0.92,207
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_9.S,0.91,129
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_92.S,0.9,45
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_93.S,0.35,19
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_94.S,0.85,15
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.0,3
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_96.S,0.85,41
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_97.S,0.95,59
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_98.S,0.85,34
287,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_99.S,0.85,20
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_0.S,0.0,2
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_10.S,0.91,130
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_11.S,0.35,14
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_12.S,0.2,17
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_13.S,0.91,162
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_14.S,0.5,80
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_15.S,0.85,26
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_16.S,0.85,28
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_17.S,0.0,1
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_19.S,0.95,75
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_2.S,0.9,47
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_21.S,0.86,122
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_22.S,0.9,36
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_24.S,0.35,13
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_25.S,0.9,77
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_26.S,0.86,131
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_27.S,0.91,176
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_28.S,0.85,36
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_3.S,0.86,170
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_30.S,0.5,39
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_31.S,0.85,62
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_33.S,0.92,200
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_34.S,0.85,22
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_36.S,0.9,42
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_37.S,0.7,36
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_39.S,0.9,53
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_4.S,0.85,49
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_42.S,0.85,41
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_43.S,0.9,67
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_46.S,0.91,157
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_47.S,0.85,46
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_48.S,0.95,28
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_49.S,0.9,20
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_5.S,0.85,21
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_50.S,0.85,17
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_52.S,0.9,75
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_53.S,0.9,36
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_54.S,0.9,48
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_55.S,0.5,82
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_56.S,0.9,27
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_58.S,0.2,18
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_59.S,0.86,112
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_60.S,0.85,27
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_61.S,0.85,53
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_62.S,0.35,18
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_64.S,0.85,28
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_65.S,0.95,99
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_67.S,0.55,51
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_68.S,0.95,53
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_69.S,0.0,4
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_7.S,0.91,111
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_70.S,0.9,98
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_74.S,0.7,66
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_75.S,0.2,5
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_76.S,0.85,39
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_77.S,0.9,61
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_8.S,0.0,20
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_80.S,0.35,22
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_81.S,0.9,35
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_82.S,0.95,75
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_83.S,0.85,33
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_84.S,0.92,208
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_85.S,0.91,149
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_86.S,0.85,47
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_89.S,0.92,207
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_9.S,0.91,129
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_92.S,0.9,45
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_93.S,0.35,19
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_94.S,0.85,15
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.85,35
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_96.S,0.85,41
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_97.S,0.95,59
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_98.S,0.85,34
288,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_99.S,0.85,20
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_0.S,0.0,2
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_10.S,0.91,130
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_11.S,0.35,14
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_12.S,0.2,17
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_13.S,0.91,162
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_14.S,0.5,80
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_15.S,0.0,2
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_16.S,0.85,28
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_17.S,0.85,26
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_19.S,0.95,75
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_2.S,0.9,47
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_21.S,0.86,122
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_22.S,0.9,36
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_24.S,0.35,13
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_25.S,0.9,77
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_26.S,0.86,131
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_27.S,0.91,176
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_28.S,0.85,36
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_3.S,0.86,170
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_30.S,0.5,39
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_31.S,0.85,62
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_33.S,0.92,200
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_34.S,0.85,22
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_36.S,0.9,42
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_37.S,0.7,36
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_39.S,0.9,53
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_4.S,0.85,49
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_42.S,0.85,41
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_43.S,0.9,67
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_46.S,0.91,157
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_47.S,0.85,46
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_48.S,0.95,28
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_49.S,0.9,20
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_5.S,0.85,21
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_50.S,0.85,17
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_52.S,0.9,75
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_53.S,0.9,36
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_54.S,0.9,48
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_55.S,0.5,82
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_56.S,0.9,27
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_58.S,0.2,18
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_59.S,0.86,112
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_60.S,0.85,27
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_61.S,0.85,53
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_62.S,0.35,18
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_64.S,0.85,28
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_65.S,0.95,99
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_67.S,0.55,51
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_68.S,0.95,53
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_69.S,0.0,4
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_7.S,0.91,111
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_70.S,0.9,98
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_74.S,0.7,66
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_75.S,0.2,5
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_76.S,0.85,39
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_77.S,0.9,61
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_8.S,0.85,42
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_80.S,0.35,22
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_81.S,0.9,35
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_82.S,0.95,75
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_83.S,0.85,33
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_84.S,0.92,208
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_85.S,0.91,149
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_86.S,0.85,47
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107
289,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_89.S,0.92,207
